"Data Source","World Development Indicators",

"Last Updated Date","2021-06-30",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"United States","USA","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","19135.2681815327","19253.547329434","20116.2351242269","20701.2699473561","21599.8187054259","22696.678582964","23894.4081538539","24226.5287873383","25137.1602435017","25664.3794275179","25262.9939820143","25767.1450248241","26833.4113656287","28079.0592896007","27673.2805886259","27345.4658730489","28546.3318366317","29567.4777400914","30875.2420648292","31503.2111350559","31122.2426493564","31600.3797861121","30736.2494215761","31852.587885813","33863.1724838334","34963.9477858476","35841.8546305589","36751.8582643042","37940.9283759852","38964.6409352602","39253.5565472733","38690.584190117","39501.7766710589","40057.4710390545","41163.4287907694","41768.0319891241","42842.3875401828","44212.1670413743","45658.1365976205","47282.2846760321","48689.0312898553","48690.8079408159","49081.3587876497","50053.624104102","51476.4887860738","52796.089816261","53782.2972881633","54272.7195525927","53688.3651351372","51869.7063083713","52759.9980807375","53190.2311213989","53989.2483396923","54604.1300544798","55574.3568248497","56863.3714957652","57418.9338464454","58387.7758083572","59821.5922735518","60836.7714535018","58510.2371381944",
"Uzbekistan","UZB","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","1800345.76317425","1917631.48400466","1929842.98227833","1904137.67182979","1854797.56770237","1608895.80642454","1536573.43945857","1428354.50248023","1390152.64874698","1387000.9378084","1431874.66989056","1469600.82567461","1516360.27772693","1552875.47244669","1597186.28906705","1640450.59319757","1690102.57200408","1795166.30104371","1897724.39031987","2014401.14717658","2174057.00761128","2332607.941658","2478233.6167088","2592290.11567655","2720100.93313088","2878045.99270853","3048346.45260753","3212547.2848555","3392121.93187301","3536807.41760681","3632924.7633087","3764824.27333938","3909077.67929161","3897845.15352133",
"St. Vincent and the Grenadines","VCT","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","4213.88168457453","4340.43666634213","4442.87413351914","4116.98218527316","4222.08254520249","4215.2704949482","4171.71459145984","3736.91315690541","3940.49152408558","4012.40328253224","4397.6143910012","4479.18898240245","5574.02579152749","4899.72851355829","4417.54105984062","4036.75429885538","4408.22491571349","4939.60698476219","5368.70712851284","5496.79634402404","5579.7476828994","5786.96136515224","5997.76316024199","6081.39851148593","6435.73568122072","6785.79180848463","7117.21871511459","7101.95871750133","8053.74604724869","8125.87103743023","8656.23459144657","8472.51605240693","8820.37409325465","9412.04783590655","9287.98156562619","10010.8290217784","10145.3932563459","10509.5694888549","10948.3614236552","11249.6868127279","11431.5269930511","11615.5821044924","12326.7496183912","13246.8012038182","13772.2078879469","14102.3044274837","15188.5784792177","15708.7434111099","15974.5758802963","15654.8438033853","15134.4910400887","15063.379956608","15254.6686955319","15507.2543820887","15660.3409633685","15829.8437714757","16081.2847707528","16189.0626991787","16481.6259867526","16505.8367166095","16004.3083634528",
"Venezuela, RB","VEN","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","1768.10628409626","1760.25130636438","1844.12810341791","1850.48382614029","1986.96855760227","2000.67176137382","1963.95569130221","1953.88507299555","2030.12115828392","1980.43267643328","2067.99757572482","2036.13589600911","2002.29487499107","2083.34808529732","2066.19355893764","2065.98286320092","2162.87981102562","2233.95939539587","2222.66582042707","2178.01371852251","2025.31629595321","1964.24389907396","1873.16310151914","1755.98848345643","1735.54948499123","1694.44553666145","1758.80939680396","1775.76762627961","1832.29915743482","1634.39993188105","1698.79180946652","1821.07546189814","1888.09357216816","1851.92589772992","1769.87488400806","1801.51541052206","1761.44214262262","1836.57163494659","1806.31496132845","1666.18365291924","1695.29314704766","1720.54575277734","1539.82005152347","1395.31945210214","1622.2257038749","1760.09631345114","1903.76801802892","2040.21847648165","2117.72472016126","2021.0090182266","1962.29338301745","2012.54931437839","2091.53178825651","2089.71454528494","1990.82351137486","","","","","","",
"British Virgin Islands","VGB","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Virgin Islands (U.S.)","VIR","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35858.7766913344","35740.2884659693","36804.1598288865","38145.5561395259","39559.2835589514","41167.8373962727","41532.5147374927","38771.632043098","39139.1419105365","35968.233447225","30594.8903760121","28850.1587360354","28642.4055912942","28761.8835412953","29139.848952714","29026.5750692108","29541.7799833646","","",
"Vietnam","VNM","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","7026530.19011313","7128166.65952945","7162662.1959317","7255331.63782177","7461742.42581038","7839145.35244363","8064678.6534999","8367188.03875274","8905105.20023225","9435395.55928033","10081027.0695285","10857176.3212847","11690478.5255202","12469010.2407585","13021911.5321589","13484681.8510091","14242336.9590728","14968486.2371118","15760046.1331625","16690285.0671888","17783660.8218173","18950203.4421858","20084499.0244045","21314396.8804907","22306036.9217252","23280957.8349394","24529788.8184015","25795513.6605052","26867775.6421393","28027805.2220502","29393553.9724916","31030929.523655","32619135.0990627","34487587.996627","36562498.681917","38756627.6283326","39523710.7571208",
"Vanuatu","VUT","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","241672.838481715","208463.814252842","212179.238439087","211296.726469958","212723.305934161","227872.310283493","224965.189362177","219561.16341324","208370.383979423","200073.213273136","198184.886660458","215664.335664336","216337.796414496","215555.240501108","210932.560425183","223941.07038409","220764.624377828","221219.303404942","227833.772589285","226539.016894492","223199.951450687","231688.328539608","218795.089028535","202375.120535047","205714.716525935","208506.635704943","214156.019151193","226761.949631261","227868.807640433","235028.927458834","236336.23460329","233265.316489992","234197.924651155","230071.541652472","224725.974820466","225383.496028618","220180.136319377","224542.443034427","232725.858934707","233603.826770308","235432.603490706","208633.154484779",
"World","WLD","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Samoa","WSM","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","6106.58153693002","6094.94645469582","6138.60938815687","6349.22872640464","6675.48722939459","6690.65039824319","6577.51959821992","6797.52663304709","6462.57623596915","6267.62134146341","6198.76850564989","6390.09376664253","6169.61627610573","6528.68038812114","6951.79037770572","6959.92386598088","7080.83476530181","7203.61450641107","7664.57920139406","8152.5548194351","8457.70874666969","8786.27289681712","9135.19599993281","9455.33935745207","9580.08945453741","10120.2845450301","10154.0792273695","9598.64700113247","9572.49064234393","9890.86942374473","9405.18486003945","9286.08687444943","9220.44480283009","9550.26716965532","10264.8242006785","10328.6494538232","10075.8275208027","10385.5058271983","10033.6303613729",
"Kosovo","XKX","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1318.08017647059","1672.48267940469","1659.63167695661","1757.6864463394","1802.37630395478","1909.82043405363","1979.85404202064","2107.11403688927","2222.04576787115","2283.56109712661","2340.24210443323","2421.78034617532","2467.6325019119","2537.09640248675","2575.69362042972","2718.02268878803","2845.58413597989","2943.57485721688","3045.48059774579","3210.6486859361","3012.23097278439",
"Yemen, Rep.","YEM","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12635.3174075459","12784.06721862","13137.0499909797","12981.4336454776","13211.0899249854","13383.7340636517","13500.7639013958","13756.6659088479","14162.2333651423","14287.9734464966","14746.0481952196","14871.863030614","15016.8543280182","15135.3765585791","15289.6121441778","15689.0583553849","15732.4795936203","15803.2793823136","15923.5858160841","16080.6442743408","16841.72585584","14297.291627971","14241.265620776","14528.1096294477","14120.9067032308","9909.04343634119","8758.49080230166","8115.16385004375","7985.76238417754","","",
"South Africa","ZAF","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","33853.7873417074","34303.4108346925","35528.1733818754","37200.7189746055","39148.9463269146","40498.9054457404","41225.745987438","43069.5123549564","43711.7947375586","44593.6494201219","45714.161102966","46417.821162113","45936.9339658786","46768.4510968674","48334.0167621993","47899.7554195782","47761.0101037006","46555.6248703766","46796.1814070385","47368.5262109585","49214.5247222006","50480.4603883078","48923.687254524","46713.6982215605","47788.4433927557","45999.9072004022","44885.8172700988","44757.4200723138","45570.1377541177","45584.6470102947","44364.9876558418","42843.9801535313","40894.4343013199","40394.9270109513","40731.4913563511","41110.7183478542","42061.0805987651","42405.3170301588","41939.4793662114","42310.3452343312","43470.5362934513","44052.957310474","45109.319939131","45874.7402005124","47383.5824155701","49270.4111133122","51378.0808135969","53437.5693076388","54412.0034057412","52834.7447975973","53654.2489913548","54577.9219536803","54910.6907528542","55379.6725006228","55516.270992339","55324.7496690025","54733.9384360303","54727.1816710794","54410.8303289076","53781.2541805583","49405.1654305207",
"Zambia","ZMB","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","7175.03816619882","7057.7077928029","6678.6293509413","6693.0339254885","7286.90951836316","8244.65901649813","7549.66923803753","7898.88853693787","7750.57049579573","7474.72331390549","7583.39354620726","7330.9904598648","7742.6785142527","7413.58970323726","7627.34606952997","7206.10242715412","7400.56845308355","6829.40703661284","6640.27777396791","6225.57349572898","6200.06849153545","6361.22445878949","5974.59672393406","5661.88157281491","5457.86996644208","5368.51022107284","5238.03326307041","5213.42227243659","5376.47093351513","5170.42572701794","5006.84317946001","4877.69509651299","4677.17739872442","4876.72607030753","4348.94632258312","4363.36192567603","4514.04917053366","4560.3054197868","4418.92406547668","4499.41885875381","4551.1834263286","4669.32256298682","4755.41070010638","4956.89657041026","5170.48937803538","5401.68916901508","5676.71290254797","5988.78802120266","6280.75450804454","6669.55746673021","7145.08418574001","7318.27270653437","7633.70479859591","7771.85566846621","7886.92419437066","7872.10071936103","7927.72966139351","7966.89943186053","8050.38626155318","7933.58324047757","7475.43129454836",
"Zimbabwe","ZWE","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","1061.19008165265","1091.13192341468","1070.01968967804","1098.87937160096","1050.49148562527","1065.51702671578","1046.14412397954","1096.56010827258","1081.49220159196","1175.59910860001","1392.38920560747","1464.59263752203","1531.52092262567","1516.92370197421","1562.307510617","1481.30781824829","1440.43196924266","1299.58637578118","1224.84265295235","1224.52026747131","1354.08805536306","1470.70022433629","1455.83115561394","1425.78868310837","1348.36335060822","1390.7951130998","1370.1875057768","1338.37738660832","1392.40681711195","1420.84895851852","1479.5561469317","1525.06055608235","1359.62627807082","1350.10886815968","1452.66555328159","1435.96636005735","1566.82414286537","1593.35646506976","1626.23470907108","1602.61529451509","1545.90496370739","1562.58070132388","1419.98569886149","1175.91106455324","1104.14631189865","1036.19228005803","993.839848246423","949.685694749966","774.077642383372","856.914556471943","1011.7237351438","1137.71207685739","1304.96801065699","1307.47972828934","1315.27425697612","1316.59710038089","1306.15509761775","1347.72356796732","1375.32090590278","1246.08484819848","1129.62553338249",
